Date_Time,XRS_B_Flux,Flare_Class
2012-01-14 13:23:00,1.0361507520428859e-05,
2012-01-14 14:19:00,3.005044391102274e-06,
2012-01-14 18:30:00,1.093926357498276e-06,
2012-01-14 18:40:00,4.133468337386148e-06,C4.1
2012-01-14 18:44:00,1.9925125798181398e-06,
2012-01-14 21:09:00,1.3830729130859254e-06,
2012-01-14 21:16:00,2.183157221224974e-06,C2.1
2012-01-14 21:21:00,1.491386001362116e-06,
2012-01-14 21:23:00,1.3362227946345229e-06,
2012-01-14 21:36:00,1.178931370304781e-06,
2012-01-14 21:54:00,3.0491301004076377e-06,C3.0
2012-01-14 22:12:00,1.9613657968875486e-06,
2012-01-14 22:53:00,1.1811375770776067e-06,
2012-01-14 23:21:00,1.0678409125830512e-06,
2012-01-14 23:25:00,1.6996372096400592e-06,C1.6
2012-01-14 23:31:00,1.2792501138392254e-06,
2012-01-15 00:27:00,1.0289658121109824e-06,
2012-01-15 00:51:00,1.0577766715869075e-06,
2012-01-15 01:02:00,1.649696287131519e-06,C1.6
2012-01-15 01:06:00,1.5159033637246466e-06,
2012-01-15 01:14:00,1.6708502244000556e-06,C1.6
2012-01-15 01:18:00,1.5510646562688635e-06,
2012-01-15 01:19:00,1.497206653766625e-06,
2012-01-15 01:23:00,1.403497890350991e-06,
2012-01-15 01:30:00,2.2227029603527626e-06,C2.2
2012-01-15 01:39:00,1.6794156181276776e-06,
2012-01-15 02:03:00,1.9326566871313844e-06,
2012-01-15 02:09:00,3.2955470032902667e-06,C3.2
2012-01-15 02:14:00,2.156840309908148e-06,
2012-01-15 02:15:00,1.9288497696834384e-06,
2012-01-15 02:46:00,1.892122554636444e-06,
2012-01-15 02:52:00,3.045723588002147e-06,C3.0
2012-01-15 03:02:00,2.396441686869366e-06,
2012-01-15 03:38:00,1.8552524352344335e-06,
2012-01-15 06:54:00,8.964619837570353e-07,
2012-01-15 07:01:00,1.2804765674445662e-06,C1.2
2012-01-15 07:08:00,1.045837052515708e-06,
2012-01-15 07:15:00,9.147607897830312e-07,
2012-01-15 07:21:00,1.3149975757187349e-06,C1.3
2012-01-15 07:27:00,1.0455818255650229e-06,
2012-01-15 07:58:00,8.93217531938717e-07,
2012-01-15 10:54:00,9.107376399697387e-07,
2012-01-15 11:01:00,1.4667086816189112e-06,C1.4
2012-01-15 11:05:00,9.859918463916983e-07,
2012-01-15 12:06:00,8.807371614238946e-07,
2012-01-15 23:56:00,1.1321440069878008e-06,
2012-01-15 23:59:00,1.616083636690746e-06,C1.6
2012-01-16 00:06:00,1.3256459396870923e-06,
2012-01-16 00:11:00,1.2248600569364498e-06,
2012-01-16 00:18:00,3.6628787256631767e-06,C3.6
2012-01-16 00:24:00,1.9531769339664606e-06,
2012-01-16 00:26:00,1.7783652310754405e-06,
2012-01-16 00:48:00,5.898702056583716e-06,C5.8
2012-01-16 01:11:00,3.725172291524359e-06,
2012-01-16 08:08:00,3.8921539271541405e-06,
2012-01-16 08:12:00,5.7122106227325276e-06,C5.7
2012-01-16 08:19:00,4.401577825774439e-06,
2012-01-16 08:25:00,3.7954300751152914e-06,
2012-01-16 10:27:00,2.224024683528114e-06,
2012-01-16 10:38:00,8.0037743828143e-06,C8.0
2012-01-16 11:00:00,5.344677902030526e-06,
2012-01-16 11:08:00,6.600933829759015e-06,C6.6
2012-01-16 11:16:00,5.832653641846264e-06,
2012-01-16 11:21:00,5.341952601156663e-06,
2012-01-16 15:55:00,2.4045377813308733e-06,
2012-01-16 16:07:00,4.288670425012242e-06,C4.2
2012-01-16 16:21:00,3.3155913570226403e-06,
2012-01-16 16:47:00,2.4857877178874332e-06,
2012-01-16 22:58:00,2.1116363768669544e-06,
2012-01-16 23:16:00,5.620262527372688e-06,C5.6
2012-01-16 23:30:00,3.833191385638202e-06,
2012-01-17 00:26:00,2.1571172510448378e-06,
2012-01-17 04:39:00,1.0819024964803248e-06,
2012-01-17 04:53:00,1.5487283235415816e-05,M1.5
2012-01-17 05:08:00,7.765170266793575e-06,
2012-01-17 07:34:00,1.0878723060159246e-06,
2012-01-17 12:44:00,7.430984965139942e-07,
2012-01-17 12:50:00,1.050366336130537e-06,C1.0
2012-01-17 12:55:00,8.136504447975312e-07,
2012-01-17 12:59:00,7.296837338799378e-07,
2012-01-17 17:16:00,9.811944892135216e-07,
2012-01-17 17:23:00,1.9872372831741814e-06,C1.9
2012-01-17 17:27:00,1.2158036497567082e-06,
2012-01-17 17:43:00,9.583534392731963e-07,
2012-01-17 18:28:00,8.639092925477598e-07,
2012-01-17 18:37:00,3.2816478778840974e-06,C3.2
2012-01-17 18:41:00,1.908803369587986e-06,
2012-01-17 19:06:00,8.516755087839556e-07,
2012-01-17 22:13:00,7.585291541545303e-07,
2012-01-17 22:20:00,1.1445466725490405e-06,C1.1
2012-01-17 22:31:00,9.504369700152893e-07,
2012-01-17 23:27:00,7.582782473036787e-07,
2012-01-17 23:50:00,7.457762762896891e-07,
2012-01-17 23:57:00,1.5100417840585578e-06,C1.5
2012-01-18 00:04:00,1.0438623121444834e-06,
2012-01-18 01:16:00,7.636143664058181e-07,
2012-01-18 01:21:00,1.2068078376614721e-06,C1.2
2012-01-18 01:28:00,9.585415909896255e-07,
2012-01-18 07:15:00,7.482962018912076e-07,
2012-01-18 08:06:00,7.805375048519636e-07,
2012-01-18 08:14:00,1.3762986554866075e-06,C1.3
2012-01-18 08:19:00,1.0097392078023404e-06,
2012-01-18 08:29:00,7.659849643459893e-07,
2012-01-18 09:04:00,7.114434197319497e-07,
2012-01-18 09:10:00,1.2192449503345415e-06,C1.2
2012-01-18 09:20:00,9.220479455507302e-07,
2012-01-18 09:47:00,6.933479994586378e-07,
2012-01-18 09:51:00,6.745863174728584e-07,
2012-01-18 09:54:00,1.5579668115606182e-06,C1.5
2012-01-18 09:58:00,8.164342375494016e-07,
2012-01-18 10:03:00,6.640742640229291e-07,
2012-01-18 10:30:00,3.491947381917271e-06,C3.4
2012-01-18 10:51:00,1.9679457636812003e-06,
2012-01-18 17:03:00,1.030309135785501e-06,
2012-01-18 17:12:00,1.7176159872178687e-06,C1.7
2012-01-18 17:24:00,1.3158435194782214e-06,
2012-01-18 17:50:00,1.009025481835124e-06,
2012-01-18 19:01:00,9.573735724188737e-07,
2012-01-18 19:12:00,2.4984721676446497e-05,M2.4
2012-01-18 19:28:00,1.2416359822964296e-05,
2012-01-18 21:31:00,9.502358011559409e-07,
2012-01-18 22:55:00,8.724985036678845e-07,
2012-01-18 23:04:00,4.64936829303042e-06,C4.6
2012-01-18 23:07:00,4.188079401501454e-06,
2012-01-18 23:20:00,7.3926344157371204e-06,C7.3
2012-01-18 23:27:00,5.409294772107387e-06,
2012-01-18 23:33:00,4.072835963597754e-06,
2012-01-19 03:52:00,9.107118330575759e-07,
2012-01-19 03:55:00,1.7464852817283827e-06,C1.7
2012-01-19 03:59:00,9.422479934073635e-07,
2012-01-19 04:42:00,8.774885600359994e-07,
2012-01-19 08:25:00,9.981824860005872e-07,
2012-01-19 08:35:00,1.6199512629100354e-06,C1.6
2012-01-19 08:43:00,1.2557927675516112e-06,
2012-01-19 08:53:00,9.987016937884619e-07,
2012-01-19 10:18:00,8.364179961972695e-07,
2012-01-19 10:26:00,1.25877772916283e-06,C1.2
2012-01-19 10:32:00,9.9623582627828e-07,
2012-01-19 10:41:00,8.253781516032177e-07,
2012-01-19 12:37:00,1.0933101748378249e-06,
2012-01-19 12:50:00,4.701281795860268e-06,C4.7
2012-01-19 13:01:00,2.567204319348093e-06,
2012-01-19 13:35:00,1.0742327276602737e-06,
2012-01-19 14:34:00,4.24082782046753e-06,
2012-01-19 16:04:00,4.616756268660538e-05,M4.6
2012-01-19 17:43:00,2.4889428459573537e-05,
2012-01-20 14:56:00,8.290094797303027e-07,
2012-01-20 15:01:00,1.2908608368888963e-06,C1.2
2012-01-20 15:05:00,9.522990467303316e-07,
2012-01-20 15:11:00,8.023486657293688e-07,
2012-01-20 15:49:00,7.664562531317642e-07,
2012-01-20 15:57:00,1.089345118998608e-06,C1.0
2012-01-20 16:07:00,9.15312170945981e-07,
2012-01-20 19:21:00,7.585397838738572e-07,
2012-01-20 20:58:00,7.394969543383922e-07,
2012-01-20 21:11:00,1.9689318833115976e-06,C1.9
2012-01-20 21:23:00,1.3071133935227408e-06,
2012-01-21 04:00:00,7.239451633722638e-07,
2012-01-21 04:46:00,9.456674092689354e-07,
2012-01-21 04:57:00,1.6336923636117717e-06,C1.6
2012-01-21 05:08:00,1.244356894858356e-06,
2012-01-21 05:19:00,9.515766805634485e-07,
2012-01-21 13:29:00,9.825937468121992e-07,
2012-01-21 13:42:00,3.4455297281965613e-06,C3.4
2012-01-21 13:49:00,1.9603448890848085e-06,
2012-01-21 14:00:00,9.949226296157576e-07,
2012-01-21 19:28:00,7.251218221426825e-07,
2012-01-21 19:36:00,1.0446278793097008e-06,C1.0
2012-01-21 19:49:00,8.548916525796812e-07,
2012-01-21 20:30:00,7.073335268614755e-07,
2012-01-21 20:41:00,7.322510100493673e-07,
2012-01-21 20:49:00,1.2892602399006137e-06,C1.2
2012-01-21 21:03:00,1.1501377912281896e-06,
2012-01-21 21:20:00,1.8867604012484662e-06,C1.8
2012-01-21 21:35:00,1.4898805602570064e-06,
2012-01-21 21:53:00,1.1383278888388304e-06,
2012-01-21 22:59:00,8.214088325075863e-07,
2012-01-21 23:07:00,1.154031110672804e-06,C1.1
2012-01-21 23:19:00,9.593633194526774e-07,
2012-01-21 23:22:00,9.500193414169189e-07,
2012-01-21 23:31:00,1.332865849690279e-06,C1.3
2012-01-21 23:38:00,1.0526740652494482e-06,
2012-01-21 23:41:00,9.419730417903338e-07,
2012-01-22 00:45:00,7.870738158999302e-07,
2012-01-22 00:52:00,1.25284884688881e-06,C1.2
2012-01-22 00:59:00,9.826500217968714e-07,
2012-01-22 01:08:00,8.06592481694679e-07,
2012-01-22 02:27:00,2.3803643216524506e-06,
2012-01-22 02:36:00,4.8918373067863286e-06,C4.8
2012-01-22 02:38:00,4.765563062392175e-06,
2012-01-22 02:44:00,9.61908335739281e-06,C9.6
2012-01-22 02:49:00,7.452440513588954e-06,
2012-01-22 02:57:00,1.028095357469283e-05,M1.0
2012-01-22 03:03:00,7.983355317264795e-06,
2012-01-22 03:04:00,7.415444997604936e-06,
2012-01-22 08:44:00,9.916046792568523e-07,
2012-01-22 08:54:00,3.156439561280422e-06,C3.1
2012-01-22 09:02:00,1.8995349364558933e-06,
2012-01-22 09:31:00,1.3386323871600325e-06,
2012-01-22 09:39:00,1.914463837238145e-06,C1.9
2012-01-22 09:51:00,1.5771652215335052e-06,
2012-01-22 10:01:00,1.3221505241745035e-06,
2012-01-22 10:51:00,9.374870728606766e-07,
2012-01-22 11:04:00,1.881106413748057e-06,C1.8
2012-01-22 11:17:00,1.3636017683893442e-06,
2012-01-22 12:38:00,1.5187865756161045e-06,
2012-01-22 12:55:00,5.3465814744413365e-06,C5.3
2012-01-22 13:48:00,3.343493744978332e-06,
2012-01-22 14:34:00,1.4868394373479532e-06,
2012-01-22 19:15:00,8.527590580342803e-07,
2012-01-22 19:18:00,1.343780240858905e-06,C1.3
2012-01-22 19:22:00,8.408021017203282e-07,
2012-01-22 19:25:00,8.614152875452419e-07,
2012-01-22 19:30:00,1.3161807146389037e-06,C1.3
2012-01-22 19:34:00,8.454741191599169e-07,
2012-01-22 19:35:00,8.097288173303241e-07,
2012-01-22 20:22:00,8.068433885455306e-07,
2012-01-22 20:26:00,1.3850931281922385e-06,C1.3
2012-01-22 20:32:00,9.522428854324971e-07,
2012-01-22 20:39:00,8.740859698264103e-07,
2012-01-22 20:53:00,2.992399686263525e-06,C2.9
2012-01-22 21:01:00,1.7658630895311944e-06,
2012-01-22 21:21:00,8.61436888044409e-07,
2012-01-22 21:46:00,7.172702680691145e-07,
2012-01-22 21:54:00,1.0967253274429822e-06,C1.0
2012-01-22 22:01:00,8.705213758730679e-07,
2012-01-22 22:30:00,6.950651822990039e-07,
2012-01-23 00:36:00,7.334018050642044e-07,
2012-01-23 01:14:00,2.243244807687006e-06,C2.2
2012-01-23 01:17:00,2.157980134143145e-06,
2012-01-23 01:44:00,3.6121480206929846e-06,C3.6
2012-01-23 02:05:00,3.3654391700110864e-06,
2012-01-23 03:14:00,1.613596577954013e-05,M1.6
2012-01-23 03:33:00,1.4968981304264162e-05,
2012-01-23 03:59:00,0.00012566654186230153,X1.2
2012-01-23 04:36:00,6.788033351767808e-05,
2012-01-23 05:41:00,1.4865357115922961e-05,
2012-01-23 19:53:00,1.0087917416967684e-06,
2012-01-23 20:11:00,2.0527297692751745e-06,C2.0
2012-01-23 20:26:00,1.4846895055597997e-06,
2012-01-23 21:03:00,9.9030694400426e-07,
2012-01-24 04:26:00,8.805341735751426e-07,
2012-01-24 04:33:00,1.49144318584149e-06,C1.4
2012-01-24 04:38:00,1.062368710336159e-06,
2012-01-24 05:26:00,8.596027782914462e-07,
2012-01-24 09:46:00,8.912872431210417e-07,
2012-01-24 09:53:00,3.616746653278824e-06,C3.6
2012-01-24 10:00:00,1.9062662204305525e-06,
2012-01-24 11:08:00,8.83097015957901e-07,
2012-01-24 14:09:00,8.69206360221142e-07,
2012-01-24 14:13:00,1.1690033261402277e-06,C1.1
2012-01-24 14:24:00,9.261791547032772e-07,
2012-01-24 14:41:00,8.391348842451407e-07,
2012-01-24 15:02:00,8.739479540054162e-07,
2012-01-24 15:08:00,1.5326339735111105e-06,C1.5
2012-01-24 15:23:00,1.1476137160570943e-06,
2012-01-24 16:44:00,8.804971116660454e-07,
2012-01-24 16:53:00,9.439588097848173e-07,
2012-01-24 17:00:00,1.4700715382787166e-06,C1.4
2012-01-24 17:04:00,1.3348516176847625e-06,
2012-01-24 17:08:00,1.9224712559662294e-06,C1.9
2012-01-24 17:12:00,1.2613969602170982e-06,
2012-01-24 17:13:00,1.2401133062667213e-06,
2012-01-25 01:48:00,8.127163368953916e-07,
2012-01-25 01:57:00,1.3418034541246016e-06,C1.3
2012-01-25 02:08:00,1.0503036946829525e-06,
2012-01-25 03:11:00,8.145264018821763e-07,
2012-01-25 08:46:00,6.827709739809507e-07,
2012-01-25 08:58:00,1.1112216498077032e-06,C1.1
2012-01-25 09:01:00,1.0974218866977026e-06,
2012-01-25 09:06:00,1.1334916507621529e-06,C1.1
2012-01-25 09:10:00,1.0930008329523844e-06,
2012-01-25 09:11:00,1.0755932180472882e-06,
2012-01-25 18:52:00,6.931532539056207e-07,
2012-01-25 19:02:00,1.128819690165983e-06,C1.1
2012-01-25 19:13:00,8.496531336277258e-07,
2012-01-25 19:31:00,7.05612023921276e-07,
2012-01-25 21:14:00,9.510188192507485e-07,
2012-01-25 21:20:00,1.2849106951762224e-06,C1.2
2012-01-25 21:27:00,1.0384937922935933e-06,
2012-01-25 21:33:00,9.314265412285749e-07,
2012-01-25 23:49:00,7.86299608535046e-07,
2012-01-26 00:05:00,2.2126559997559525e-06,C2.2
2012-01-26 00:14:00,1.3820737194691901e-06,
2012-01-26 00:24:00,9.483540566179727e-07,
2012-01-26 00:36:00,8.34125057735946e-06,C8.3
2012-01-26 01:00:00,4.466752670850838e-06,
2012-01-26 01:36:00,2.4057665086729685e-06,
2012-01-26 01:49:00,1.1379364877939224e-05,M1.1
2012-01-26 02:01:00,6.491054591606371e-06,
2012-01-26 02:27:00,2.3808490823284956e-06,
2012-01-26 09:59:00,1.7540924091008492e-06,
2012-01-26 10:11:00,3.8958828554314096e-06,C3.8
2012-01-26 10:22:00,2.740024001468555e-06,
2012-01-26 10:57:00,1.7093750557251042e-06,
2012-01-26 20:19:00,1.2712429224848165e-06,
2012-01-26 20:26:00,1.7285823332713335e-06,C1.7
2012-01-26 20:34:00,1.4207477079253295e-06,
2012-01-26 20:37:00,1.3611794429380097e-06,
2012-01-26 20:44:00,4.115208867006004e-06,C4.1
2012-01-26 20:52:00,2.48962055593438e-06,
2012-01-26 21:10:00,1.358843405796506e-06,
2012-01-26 21:47:00,1.0680097375370678e-06,
2012-01-26 22:02:00,2.653085402926081e-06,C2.6
2012-01-26 22:14:00,1.769073151081102e-06,
2012-01-26 22:44:00,1.044390160132025e-06,
2012-01-27 01:09:00,7.671405910514295e-07,
2012-01-27 01:24:00,2.49168283517065e-06,C2.4
2012-01-27 01:34:00,1.4612156746807159e-06,
2012-01-27 03:07:00,7.523179874624475e-07,
2012-01-27 03:58:00,1.1268587059021229e-06,
2012-01-27 04:06:00,2.9849620659661014e-06,C2.9
2012-01-27 04:28:00,1.914614131237613e-06,
2012-01-27 05:23:00,1.0582621143839788e-06,
2012-01-27 06:13:00,8.953338692663237e-07,
2012-01-27 06:42:00,7.948989150463603e-06,C7.9
2012-01-27 06:55:00,3.83741235054913e-06,
2012-01-27 09:29:00,8.793668371254171e-07,
2012-01-27 09:47:00,9.163580330096011e-07,
2012-01-27 09:52:00,1.222116111421201e-06,C1.2
2012-01-27 09:56:00,1.0272754025208997e-06,
2012-01-27 10:02:00,8.884556450539094e-07,
2012-01-27 11:57:00,7.571760534119676e-07,
2012-01-27 12:06:00,2.0678824057540623e-06,C2.0
2012-01-27 12:17:00,1.3572155239671702e-06,
2012-01-27 13:02:00,9.148006370196526e-07,
2012-01-27 13:05:00,1.4245705415305565e-06,C1.4
2012-01-27 13:10:00,1.0702752888391842e-06,
2012-01-27 13:17:00,8.909214557206724e-07,
2012-01-27 15:08:00,7.284387493200484e-07,
2012-01-27 15:16:00,1.0785854556161212e-06,C1.0
2012-01-27 15:22:00,9.88510464594583e-07,
2012-01-27 15:29:00,1.2017798098895582e-06,C1.2
2012-01-27 15:34:00,1.0075923455588054e-06,
2012-01-27 15:35:00,9.68139602264273e-07,
2012-01-27 16:51:00,7.5634113727574e-07,
2012-01-27 17:00:00,1.228877636094694e-06,C1.2
2012-01-27 17:10:00,9.512511383036326e-07,
2012-01-27 17:33:00,1.017715021589538e-06,
2012-01-27 17:51:00,4.758449904329609e-06,C4.7
2012-01-27 17:58:00,4.4709909161610994e-06,
2012-01-27 18:37:00,0.000257315143244341,X2.5
2012-01-27 18:57:00,0.00011868935689562932,
2012-01-27 22:35:00,4.449447715160204e-06,
2012-01-28 02:12:00,2.1550383735302603e-06,
2012-01-28 02:19:00,2.889973984565586e-06,C2.8
2012-01-28 02:24:00,2.441848891976406e-06,
2012-01-28 02:36:00,2.079892283290974e-06,
2012-01-28 15:25:00,8.689335686540289e-07,
2012-01-28 15:34:00,1.5322314084187383e-06,C1.5
2012-01-28 15:41:00,1.1483466550998855e-06,
2012-01-28 16:00:00,8.633790571366262e-07,
2012-01-30 00:43:00,3.639846681835479e-07,
2012-01-30 00:54:00,7.245092774610384e-07,B7.2
2012-01-30 01:00:00,4.998627218810725e-07,
2012-01-30 01:08:00,3.669695729513478e-07,
2012-01-30 03:14:00,4.2017009604933264e-07,
2012-01-30 03:23:00,7.182799208749202e-07,B7.1
2012-01-30 03:32:00,5.354220320441527e-07,
2012-01-30 03:44:00,4.032339973036869e-07,
2012-01-30 04:33:00,4.003226479198929e-07,
2012-01-30 04:40:00,1.8839502899936633e-06,C1.8
2012-01-30 04:44:00,7.686339813517407e-07,
2012-01-30 05:29:00,3.988950822986226e-07,
2012-01-30 21:41:00,3.4991668940165255e-07,
2012-01-30 21:48:00,6.891403359077231e-07,B6.8
2012-01-30 21:55:00,4.6573100576097204e-07,
2012-01-30 22:38:00,3.3360785778313584e-07,
2012-01-31 06:15:00,4.0974117609948735e-07,
2012-01-31 06:24:00,9.417031492375827e-07,B9.4
2012-01-31 06:43:00,6.51951097552228e-07,
2012-01-31 08:34:00,3.95651539975006e-07,
2012-01-31 11:21:00,4.0195445194513013e-07,
2012-01-31 11:28:00,5.706664865101629e-07,B5.7
2012-01-31 11:34:00,4.606143306773447e-07,
2012-01-31 11:59:00,3.941461272916058e-07,
2012-01-31 13:57:00,3.5989756952403695e-07,
2012-01-31 14:15:00,1.4055315205041552e-06,C1.4
2012-01-31 14:31:00,8.00988686933124e-07,
2012-01-31 18:05:00,3.51211070892532e-07,
2012-01-31 18:11:00,3.447221388341859e-07,
2012-01-31 18:18:00,4.95654546739388e-07,B4.9
2012-01-31 18:24:00,4.079242614807299e-07,
2012-01-31 18:30:00,3.458468995631847e-07,
2012-02-01 00:38:00,3.150773579818633e-07,
2012-02-01 00:48:00,4.844382601731922e-07,B4.8
2012-02-01 01:00:00,3.965998587318609e-07,
2012-02-01 04:11:00,3.3467389926045144e-07,
2012-02-01 04:41:00,1.4205304523784434e-06,C1.4
2012-02-01 04:56:00,8.304147627313796e-07,
2012-02-01 05:47:00,3.38048124604029e-07,
2012-02-01 08:46:00,2.8743454549839953e-07,
2012-02-01 09:05:00,8.090877940958308e-07,B8.0
2012-02-01 09:08:00,8.01184285137424e-07,
2012-02-01 09:16:00,8.990805326902773e-07,B8.9
2012-02-01 09:24:00,8.312063641824352e-07,
2012-02-01 09:26:00,7.930515266707516e-07,
2012-02-02 03:12:00,3.8600657603637956e-07,
2012-02-02 03:17:00,5.46936234968598e-07,B5.4
2012-02-02 03:26:00,4.4765567963622743e-07,
2012-02-02 03:31:00,4.204021877285413e-07,
2012-02-02 03:41:00,7.483524200324609e-07,B7.4
2012-02-02 03:56:00,5.342914732864301e-07,
2012-02-02 04:09:00,4.10595248467871e-07,
2012-02-02 08:57:00,4.720540403013729e-07,
2012-02-02 09:07:00,1.1019988050975371e-06,C1.1
2012-02-02 09:18:00,7.345959147642134e-07,
2012-02-02 09:39:00,4.626580789590662e-07,
2012-02-02 11:47:00,3.834975075278635e-07,
2012-02-02 11:54:00,6.992615340095654e-07,B6.9
2012-02-02 11:58:00,4.1456215171820077e-07,
2012-02-02 12:00:00,3.8123934587019903e-07,
2012-02-02 18:01:00,4.059967864122882e-07,
2012-02-02 18:15:00,1.2624050214071758e-06,C1.2
2012-02-02 18:22:00,7.637960379724973e-07,
2012-02-02 18:42:00,4.1235591652366566e-07,
2012-02-03 04:36:00,4.165855500559701e-07,
2012-02-03 04:47:00,1.0474647069713683e-06,C1.0
2012-02-03 04:53:00,6.748447276549996e-07,
2012-02-03 05:03:00,4.091881748991e-07,
2012-02-03 08:51:00,3.249619169309881e-07,
2012-02-03 09:02:00,5.03537137319654e-07,B5.0
2012-02-03 09:07:00,3.9789742345419654e-07,
2012-02-03 09:49:00,3.2522146398150653e-07,
2012-02-05 07:23:00,2.1663474569777463e-07,
2012-02-05 07:29:00,4.2526232846284984e-07,B4.2
2012-02-05 07:35:00,2.93731801548347e-07,
2012-02-05 08:19:00,2.1599450406029064e-07,
2012-02-05 12:05:00,2.2228010720937164e-07,
2012-02-05 12:15:00,3.6755415067091235e-07,B3.6
2012-02-05 12:21:00,2.7478415631776443e-07,
2012-02-05 12:27:00,2.2611722272358747e-07,
2012-02-05 12:40:00,2.0392509725297714e-07,
2012-02-05 12:47:00,3.37077807444075e-07,B3.3
2012-02-05 12:53:00,2.5453871899117075e-07,
2012-02-05 13:34:00,1.9717661814411258e-07,
2012-02-05 22:22:00,3.460325217474747e-07,
2012-02-05 22:31:00,5.024156166655303e-07,B5.0
2012-02-05 22:39:00,4.1883828316713334e-07,
2012-02-05 23:45:00,3.974118385485781e-07,
2012-02-05 23:50:00,5.676942009813501e-07,B5.6
2012-02-05 23:54:00,4.1987649979091657e-07,
2012-02-05 23:56:00,3.911954422619601e-07,
2012-02-06 01:11:00,5.15092267505679e-07,
2012-02-06 01:25:00,7.706261158091365e-07,B7.7
2012-02-06 01:36:00,6.210520950844511e-07,
2012-02-06 01:45:00,5.114584382681642e-07,
2012-02-06 02:32:00,3.5806030496132735e-07,
2012-02-06 02:37:00,5.001158456252597e-07,B5.0
2012-02-06 02:41:00,3.587092010093329e-07,
2012-02-06 02:43:00,3.457313368926407e-07,
2012-02-06 04:35:00,4.5219294975140656e-07,
2012-02-06 04:51:00,9.227264854416717e-07,B9.2
2012-02-06 05:09:00,6.690095233352622e-07,
2012-02-06 05:27:00,4.5318793695514614e-07,
2012-02-06 05:51:00,3.5546474919101456e-07,
2012-02-06 06:04:00,6.494129820566741e-07,B6.4
2012-02-06 06:18:00,4.720058086604695e-07,
2012-02-06 07:14:00,3.613047852013551e-07,
2012-02-06 07:33:00,1.3263462506074575e-06,C1.3
2012-02-06 07:51:00,7.66602965995844e-07,
2012-02-06 08:20:00,3.602362710353191e-07,
2012-02-06 11:16:00,3.3508950991745223e-07,
2012-02-06 11:23:00,5.398799771683116e-07,B5.3
2012-02-06 11:31:00,4.258046715222008e-07,
2012-02-06 12:14:00,3.428762056501e-07,
2012-02-06 12:21:00,4.866707854489505e-07,B4.8
2012-02-06 12:26:00,4.535729374310904e-07,
2012-02-06 12:29:00,5.124101676301507e-07,B5.1
2012-02-06 12:33:00,4.592182847318327e-07,
2012-02-06 12:38:00,4.5007325866208703e-07,
2012-02-06 13:10:00,5.195609560360026e-07,
2012-02-06 13:14:00,9.559497584632481e-07,B9.5
2012-02-06 13:20:00,6.637059186687111e-07,
2012-02-06 13:38:00,5.405288447946077e-07,
2012-02-06 13:47:00,8.96545827799855e-07,B8.9
2012-02-06 13:55:00,6.908123282300949e-07,
2012-02-06 14:05:00,5.57140481305396e-07,
2012-02-06 14:39:00,5.200238319957862e-07,
2012-02-06 14:47:00,1.114582346417592e-06,C1.1
2012-02-06 14:53:00,7.60503382934985e-07,
2012-02-06 15:01:00,4.959758825862082e-07,
2012-02-06 15:11:00,4.4491670792012883e-07,
2012-02-06 15:18:00,7.285778451660008e-07,B7.2
2012-02-06 15:22:00,5.322229981175042e-07,
2012-02-06 15:24:00,4.5231840317683236e-07,
2012-02-06 15:59:00,3.2172232522498234e-07,
